start time;end time;elapsed utime;curr pitch;curr yaw;pwm pitch;pwm yaw
1780907659187824;1780907659187825;1;-1000;125;0.990000;-0.990000
1780907659198072;1780907659198073;1;-1000;125;0.990000;-0.990000
1780907659208258;1780907659208259;1;-1000;125;0.990000;-0.990000
1780907659218482;1780907659218483;1;-1000;125;0.990000;-0.990000
1780907659228672;1780907659228673;1;-1000;125;0.990000;-0.990000
1780907659238914;1780907659238915;1;-1000;125;0.990000;-0.990000
1780907659249240;1780907659249242;2;-1000;125;0.990000;-0.990000
1780907659259427;1780907659259429;2;-1000;125;0.990000;-0.990000
1780907659269661;1780907659269663;2;-1000;125;0.990000;-0.990000
1780907659279899;1780907659279900;1;-1000;125;0.990000;-0.990000
1780907659290148;1780907659290149;1;-1000;125;0.990000;-0.990000
1780907659300366;1780907659300368;2;-1000;125;0.990000;-0.990000
1780907659310596;1780907659310597;1;-1000;125;0.990000;-0.990000
1780907659320864;1780907659320864;0;-1000;125;0.990000;-0.990000
1780907659331089;1780907659331090;1;-1000;125;0.990000;-0.990000
1780907659341422;1780907659341423;1;-1000;125;0.990000;-0.990000
1780907659351674;1780907659351675;1;-1000;125;0.990000;-0.990000
1780907659361969;1780907659361970;1;-1000;125;0.990000;-0.990000
1780907659372304;1780907659372305;1;-1000;125;0.990000;-0.990000
1780907659382652;1780907659382654;2;-1000;125;0.990000;-0.990000
1780907659392862;1780907659392862;0;-1000;125;0.990000;-0.990000
1780907659403104;1780907659403105;1;-1000;125;0.990000;-0.990000
1780907659413369;1780907659413370;1;-1000;125;0.990000;-0.990000
1780907659423684;1780907659423685;1;-1000;125;0.990000;-0.990000
1780907659433888;1780907659433890;2;-1000;125;0.990000;-0.990000
1780907659444109;1780907659444110;1;-1000;125;0.990000;-0.990000
1780907659454262;1780907659454263;1;-1000;125;0.990000;-0.990000
1780907659464967;1780907659464968;1;-1000;125;0.990000;-0.990000
1780907659475161;1780907659475163;2;-1000;125;0.990000;-0.990000
1780907659485441;1780907659485442;1;-1000;125;0.990000;-0.990000
1780907659495617;1780907659495617;0;-1000;125;0.990000;-0.990000
1780907659505849;1780907659505850;1;-1000;125;0.990000;-0.990000
1780907659516107;1780907659516109;2;-1000;125;0.990000;-0.990000
1780907659526261;1780907659526261;0;-1000;125;0.990000;-0.990000
1780907659536507;1780907659536508;1;-1000;125;0.990000;-0.990000
1780907659546697;1780907659546697;0;-1000;125;0.990000;-0.990000
1780907659556919;1780907659556920;1;-1000;125;0.990000;-0.990000
1780907659567226;1780907659567228;2;-1000;125;0.990000;-0.990000
1780907659577475;1780907659577476;1;-1000;125;0.990000;-0.990000
1780907659587701;1780907659587702;1;-1000;125;0.990000;-0.990000
1780907659597932;1780907659597933;1;-1000;125;0.990000;-0.990000
1780907659608277;1780907659608279;2;-1000;125;0.990000;-0.990000
1780907659618521;1780907659618523;2;-1000;125;0.990000;-0.990000
1780907659628864;1780907659628865;1;-1000;125;0.990000;-0.990000
1780907659639103;1780907659639104;1;-1000;125;0.990000;-0.990000
1780907659649456;1780907659649456;0;-1000;125;0.990000;-0.990000
1780907659659667;1780907659659668;1;-1000;125;0.990000;-0.990000
1780907659669904;1780907659669906;2;-1000;125;0.990000;-0.990000
1780907659680166;1780907659680167;1;-1000;125;0.990000;-0.990000
1780907659690418;1780907659690419;1;-1000;125;0.990000;-0.990000
1780907659700608;1780907659700609;1;-1000;125;0.990000;-0.990000
1780907659710896;1780907659710897;1;-1000;125;0.990000;-0.990000
1780907659721126;1780907659721127;1;-1000;125;0.990000;-0.990000
1780907659731304;1780907659731305;1;-1000;125;0.990000;-0.990000
1780907659741509;1780907659741510;1;-1000;125;0.990000;-0.990000
1780907659751726;1780907659751727;1;-1000;125;0.990000;-0.990000
1780907659761950;1780907659761951;1;-1000;125;0.990000;-0.990000
1780907659772168;1780907659772169;1;-1000;125;0.990000;-0.990000
1780907659782410;1780907659782412;2;-1000;125;0.990000;-0.990000
1780907659792636;1780907659792637;1;-1000;125;0.990000;-0.990000
1780907659802869;1780907659802871;2;-1000;125;0.990000;-0.990000
1780907659813094;1780907659813095;1;-1000;125;0.990000;-0.990000
1780907659823361;1780907659823362;1;-1000;125;0.990000;-0.990000
1780907659833534;1780907659833535;1;-1000;125;0.990000;-0.990000
1780907659843782;1780907659843784;2;-1000;125;0.990000;-0.990000
1780907659853989;1780907659853990;1;-1000;125;0.990000;-0.990000
1780907659864199;1780907659864199;0;-1000;125;0.990000;-0.990000
1780907659874417;1780907659874418;1;-1000;125;0.990000;-0.990000
1780907659884636;1780907659884637;1;-1000;125;0.990000;-0.990000
1780907659894877;1780907659894878;1;-1000;125;0.990000;-0.990000
1780907659905084;1780907659905085;1;-1000;125;0.990000;-0.990000
1780907659915347;1780907659915348;1;-1000;125;0.990000;-0.990000
1780907659925590;1780907659925591;1;-1000;125;0.990000;-0.990000
1780907659935915;1780907659935916;1;-1000;125;0.990000;-0.990000
1780907659946160;1780907659946161;1;-1000;125;0.990000;-0.990000
1780907659956391;1780907659956393;2;-1000;125;0.990000;-0.990000
1780907659966626;1780907659966627;1;-1000;125;0.990000;-0.990000
1780907659976970;1780907659976971;1;-1000;125;0.990000;-0.990000
1780907659987069;1780907659987071;2;-1000;125;0.990000;-0.990000
1780907659997409;1780907659997410;1;-1000;125;0.990000;-0.990000
1780907660007617;1780907660007618;1;-1000;125;0.990000;-0.990000
1780907660017912;1780907660017913;1;-1000;125;0.990000;-0.990000
1780907660028264;1780907660028265;1;-1000;125;0.990000;-0.990000
1780907660038514;1780907660038516;2;-1000;125;0.990000;-0.990000
1780907660048864;1780907660048865;1;-1000;125;0.990000;-0.990000
1780907660059078;1780907660059079;1;-1000;125;0.990000;-0.990000
1780907660069311;1780907660069311;0;-1000;125;0.990000;-0.990000
1780907660079538;1780907660079539;1;-1000;125;0.990000;-0.990000
1780907660089840;1780907660089841;1;-1000;125;0.990000;-0.990000
1780907660100154;1780907660100155;1;-1000;125;0.990000;-0.990000
1780907660110826;1780907660110827;1;-1000;125;0.990000;-0.990000
1780907660121054;1780907660121055;1;-1000;125;0.990000;-0.990000
1780907660131394;1780907660131395;1;-1000;125;0.990000;-0.990000
1780907660141632;1780907660141633;1;-1000;125;0.990000;-0.990000
1780907660151902;1780907660151903;1;-1000;125;0.990000;-0.990000
1780907660162233;1780907660162234;1;-1000;125;0.990000;-0.990000
1780907660172619;1780907660172621;2;-1000;125;0.990000;-0.990000
1780907660182924;1780907660182925;1;-1000;125;0.990000;-0.990000
1780907660193149;1780907660193150;1;-1000;125;0.990000;-0.990000
1780907660203298;1780907660203299;1;-1000;125;0.990000;-0.990000
1780907660213416;1780907660213418;2;-1000;125;0.990000;-0.990000
1780907660223565;1780907660223566;1;-1000;125;0.990000;-0.990000
1780907660233772;1780907660233774;2;-1000;125;0.990000;-0.990000
1780907660243949;1780907660243950;1;-1000;125;0.990000;-0.990000
1780907660254183;1780907660254183;0;-1000;125;0.990000;-0.990000
1780907660264399;1780907660264399;0;-1000;125;0.990000;-0.990000
1780907660274656;1780907660274657;1;-1000;125;0.990000;-0.990000
1780907660284893;1780907660284894;1;-1000;125;0.990000;-0.990000
1780907660295229;1780907660295230;1;-1000;125;0.990000;-0.990000
1780907660305524;1780907660305525;1;-1000;125;0.990000;-0.990000
1780907660315709;1780907660315709;0;-1000;125;0.990000;-0.990000
1780907660325996;1780907660325997;1;-1000;125;0.990000;-0.990000
1780907660336221;1780907660336222;1;-1000;125;0.990000;-0.990000
1780907660346379;1780907660346380;1;-1000;125;0.990000;-0.990000
1780907660356616;1780907660356618;2;-1000;125;0.990000;-0.990000
1780907660366936;1780907660366937;1;-1000;125;0.990000;-0.990000
1780907660377293;1780907660377295;2;-1000;125;0.990000;-0.990000
1780907660387550;1780907660387551;1;-1000;125;0.990000;-0.990000
1780907660397773;1780907660397774;1;-1000;125;0.990000;-0.990000
1780907660407916;1780907660407918;2;-1000;125;0.990000;-0.990000
1780907660418162;1780907660418163;1;-1000;125;0.990000;-0.990000
1780907660428352;1780907660428353;1;-1000;125;0.990000;-0.990000
1780907660438646;1780907660438647;1;-1000;125;0.990000;-0.990000
1780907660448884;1780907660448885;1;-1000;125;0.990000;-0.990000
1780907660459170;1780907660459172;2;-1000;125;0.990000;-0.990000
1780907660469526;1780907660469526;0;-1000;125;0.990000;-0.990000
1780907660479828;1780907660479829;1;-1000;125;0.990000;-0.990000
1780907660490001;1780907660490002;1;-1000;125;0.990000;-0.990000
1780907660500202;1780907660500203;1;-1000;125;0.990000;-0.990000
1780907660510375;1780907660510376;1;-1000;125;0.990000;-0.990000
1780907660520521;1780907660520522;1;-1000;125;0.990000;-0.990000
1780907660530741;1780907660530742;1;-1000;125;0.990000;-0.990000
1780907660541178;1780907660541180;2;-1000;125;0.990000;-0.990000
1780907660551477;1780907660551479;2;-1000;125;0.990000;-0.990000
1780907660561741;1780907660561748;7;-1000;125;0.990000;-0.990000
1780907660571991;1780907660571992;1;-1000;125;0.990000;-0.990000
1780907660582223;1780907660582224;1;-1000;125;0.990000;-0.990000
1780907660592403;1780907660592403;0;-1000;125;0.990000;-0.990000
1780907660602596;1780907660602596;0;-1000;125;0.990000;-0.990000
1780907660612785;1780907660612786;1;-1000;125;0.990000;-0.990000
1780907660622942;1780907660622944;2;-1000;125;0.990000;-0.990000
1780907660633257;1780907660633258;1;-1000;125;0.990000;-0.990000
1780907660643382;1780907660643383;1;-1000;125;0.990000;-0.990000
1780907660653584;1780907660653586;2;-1000;125;0.990000;-0.990000
1780907660663705;1780907660663706;1;-1000;125;0.990000;-0.990000
1780907660673905;1780907660673906;1;-1000;125;0.990000;-0.990000
1780907660684106;1780907660684107;1;-1000;125;0.990000;-0.990000
1780907660694322;1780907660694324;2;-1000;125;0.990000;-0.990000
1780907660704661;1780907660704662;1;-1000;125;0.990000;-0.990000
1780907660714922;1780907660714923;1;-1000;125;0.990000;-0.990000
1780907660725121;1780907660725123;2;-1000;125;0.990000;-0.990000
1780907660735334;1780907660735334;0;-1000;125;0.990000;-0.990000
1780907660745516;1780907660745518;2;-1000;125;0.990000;-0.990000
1780907660756249;1780907660756250;1;-1000;125;0.990000;-0.990000
1780907660766466;1780907660766467;1;-1000;125;0.990000;-0.990000
1780907660776685;1780907660776686;1;-1000;125;0.990000;-0.990000
1780907660786960;1780907660786961;1;-1000;125;0.990000;-0.990000
1780907660797300;1780907660797301;1;-1000;125;0.990000;-0.990000
1780907660807527;1780907660807528;1;-1000;125;0.990000;-0.990000
1780907660817759;1780907660817761;2;-1000;125;0.990000;-0.990000
1780907660827988;1780907660827989;1;-1000;125;0.990000;-0.990000
1780907660838201;1780907660838202;1;-1000;125;0.990000;-0.990000
1780907660848466;1780907660848467;1;-1000;125;0.990000;-0.990000
1780907660858688;1780907660858689;1;-1000;125;0.990000;-0.990000
1780907660868921;1780907660868922;1;-1000;125;0.990000;-0.990000
1780907660879091;1780907660879093;2;-1000;125;0.990000;-0.990000
1780907660889351;1780907660889352;1;-1000;125;0.990000;-0.990000
1780907660899615;1780907660899616;1;-1000;125;0.990000;-0.990000
1780907660909890;1780907660909891;1;-1000;125;0.990000;-0.990000
1780907660920117;1780907660920118;1;-1000;125;0.990000;-0.990000
1780907660930453;1780907660930454;1;-1000;125;0.990000;-0.990000
1780907660940589;1780907660940590;1;-1000;125;0.990000;-0.990000
1780907660950830;1780907660950831;1;-1000;125;0.990000;-0.990000
1780907660961018;1780907660961019;1;-1000;125;0.990000;-0.990000
1780907660971238;1780907660971239;1;-1000;125;0.990000;-0.990000
1780907660981477;1780907660981478;1;-1000;125;0.990000;-0.990000
1780907660991787;1780907660991788;1;-1000;125;0.990000;-0.990000
1780907661002129;1780907661002130;1;-1000;125;0.990000;-0.990000
1780907661012380;1780907661012381;1;-1000;125;0.990000;-0.990000
1780907661022604;1780907661022606;2;-1000;125;0.990000;-0.990000
1780907661032755;1780907661032756;1;-1000;125;0.990000;-0.990000
1780907661042991;1780907661042993;2;-1000;125;0.990000;-0.990000
1780907661053155;1780907661053156;1;-1000;125;0.990000;-0.990000
1780907661063394;1780907661063394;0;-1000;125;0.990000;-0.990000
1780907661073601;1780907661073603;2;-1000;125;0.990000;-0.990000
1780907661083879;1780907661083881;2;-1000;125;0.990000;-0.990000
1780907661094216;1780907661094218;2;-1000;125;0.990000;-0.990000
1780907661104418;1780907661104418;0;-1000;125;0.990000;-0.990000
1780907661114663;1780907661114664;1;-1000;125;0.990000;-0.990000
1780907661124796;1780907661124797;1;-1000;125;0.990000;-0.990000
1780907661135030;1780907661135031;1;-1000;125;0.990000;-0.990000
1780907661145191;1780907661145192;1;-1000;125;0.990000;-0.990000
1780907661155518;1780907661155519;1;-1000;125;0.990000;-0.990000
1780907661165705;1780907661165705;0;-1000;125;0.990000;-0.990000
1780907661175934;1780907661175935;1;-1000;125;0.990000;-0.990000
1780907661186170;1780907661186171;1;-1000;125;0.990000;-0.990000
1780907661196399;1780907661196401;2;-1000;125;0.990000;-0.990000
1780907661206546;1780907661206547;1;-1000;125;0.990000;-0.990000
1780907661216784;1780907661216785;1;-1000;125;0.990000;-0.990000
1780907661227020;1780907661227021;1;-1000;125;0.990000;-0.990000
1780907661237319;1780907661237320;1;-1000;125;0.990000;-0.990000
1780907661247480;1780907661247482;2;-1000;125;0.990000;-0.990000
1780907661257728;1780907661257729;1;-1000;125;0.990000;-0.990000
1780907661267913;1780907661267914;1;-1000;125;0.990000;-0.990000
1780907661278204;1780907661278205;1;-1000;125;0.990000;-0.990000
1780907661288437;1780907661288439;2;-1000;125;0.990000;-0.990000
1780907661298700;1780907661298700;0;-1000;125;0.990000;-0.990000
1780907661308904;1780907661308905;1;-1000;125;0.990000;-0.990000
1780907661319083;1780907661319083;0;-1000;125;0.990000;-0.990000
1780907661329252;1780907661329253;1;-1000;125;0.990000;-0.990000
1780907661339480;1780907661339481;1;-1000;125;0.990000;-0.990000
1780907661349611;1780907661349613;2;-1000;125;0.990000;-0.990000
1780907661359835;1780907661359837;2;-1000;125;0.990000;-0.990000
1780907661370076;1780907661370077;1;-1000;125;0.990000;-0.990000
1780907661380251;1780907661380252;1;-1000;125;0.990000;-0.990000
1780907661390399;1780907661390400;1;-1000;125;0.990000;-0.990000
1780907661401825;1780907661401826;1;-1000;125;0.990000;-0.990000
1780907661412058;1780907661412059;1;-1000;125;0.990000;-0.990000
1780907661422227;1780907661422228;1;-1000;125;0.990000;-0.990000
1780907661432468;1780907661432469;1;-1000;125;0.990000;-0.990000
1780907661442607;1780907661442609;2;-1000;125;0.990000;-0.990000
1780907661452795;1780907661452797;2;-1000;125;0.990000;-0.990000
1780907661462999;1780907661463000;1;-1000;125;0.990000;-0.990000
1780907661473162;1780907661473163;1;-1000;125;0.990000;-0.990000
1780907661483380;1780907661483381;1;-1000;125;0.990000;-0.990000
1780907661493499;1780907661493500;1;-1000;125;0.990000;-0.990000
1780907661503678;1780907661503680;2;-1000;125;0.990000;-0.990000
1780907661513826;1780907661513829;3;-1000;125;0.990000;-0.990000
1780907661523987;1780907661523989;2;-1000;125;0.990000;-0.990000
1780907661534213;1780907661534214;1;-1000;125;0.990000;-0.990000
1780907661544316;1780907661544317;1;-1000;125;0.990000;-0.990000
1780907661554451;1780907661554452;1;-1000;125;0.990000;-0.990000
1780907661564643;1780907661564644;1;-1000;125;0.990000;-0.990000
1780907661574874;1780907661574875;1;-1000;125;0.990000;-0.990000
1780907661585031;1780907661585032;1;-1000;125;0.990000;-0.990000
1780907661595231;1780907661595233;2;-1000;125;0.990000;-0.990000
1780907661605421;1780907661605423;2;-1000;125;0.990000;-0.990000
1780907661615602;1780907661615603;1;-1000;125;0.990000;-0.990000
1780907661625747;1780907661625747;0;-1000;125;0.990000;-0.990000
1780907661635890;1780907661635891;1;-1000;125;0.990000;-0.990000
1780907661646029;1780907661646030;1;-1000;125;0.990000;-0.990000
1780907661656232;1780907661656233;1;-1000;125;0.990000;-0.990000
1780907661666438;1780907661666439;1;-1000;125;0.990000;-0.990000
1780907661676633;1780907661676634;1;-1000;125;0.990000;-0.990000
1780907661686777;1780907661686779;2;-1000;125;0.990000;-0.990000
1780907661696915;1780907661696916;1;-1000;125;0.990000;-0.990000
1780907661707072;1780907661707073;1;-1000;125;0.990000;-0.990000
1780907661717297;1780907661717298;1;-1000;125;0.990000;-0.990000
1780907661727488;1780907661727489;1;-1000;125;0.990000;-0.990000
1780907661737669;1780907661737671;2;-1000;125;0.990000;-0.990000
1780907661747789;1780907661747791;2;-1000;125;0.990000;-0.990000
1780907661757907;1780907661757908;1;-1000;125;0.990000;-0.990000
1780907661768058;1780907661768059;1;-1000;125;0.990000;-0.990000
1780907661778276;1780907661778277;1;-1000;125;0.990000;-0.990000
1780907661788399;1780907661788400;1;-1000;125;0.990000;-0.990000
1780907661798554;1780907661798555;1;-1000;125;0.990000;-0.990000
1780907661808780;1780907661808781;1;-1000;125;0.990000;-0.990000
1780907661819006;1780907661819007;1;-1000;125;0.990000;-0.990000
1780907661829253;1780907661829254;1;-1000;125;0.990000;-0.990000
1780907661839446;1780907661839447;1;-1000;125;0.990000;-0.990000
1780907661849725;1780907661849727;2;-1000;125;0.990000;-0.990000
1780907661859962;1780907661859963;1;-1000;125;0.990000;-0.990000
1780907661870183;1780907661870185;2;-1000;125;0.990000;-0.990000
1780907661880336;1780907661880337;1;-1000;125;0.990000;-0.990000
1780907661890568;1780907661890569;1;-1000;125;0.990000;-0.990000
1780907661900726;1780907661900727;1;-1000;125;0.990000;-0.990000
1780907661910964;1780907661910965;1;-1000;125;0.990000;-0.990000
1780907661921131;1780907661921132;1;-1000;125;0.990000;-0.990000
1780907661931272;1780907661931273;1;-1000;125;0.990000;-0.990000
1780907661941528;1780907661941529;1;-1000;125;0.990000;-0.990000
1780907661951866;1780907661951867;1;-1000;125;0.990000;-0.990000
1780907661962118;1780907661962119;1;-1000;125;0.990000;-0.990000
1780907661972375;1780907661972377;2;-1000;125;0.990000;-0.990000
1780907661982602;1780907661982603;1;-1000;125;0.990000;-0.990000
1780907661992863;1780907661992865;2;-1000;125;0.990000;-0.990000
1780907662003086;1780907662003087;1;-1000;125;0.990000;-0.990000
1780907662013330;1780907662013331;1;-1000;125;0.990000;-0.990000
1780907662023419;1780907662023419;0;-1000;125;0.990000;-0.990000
1780907662033631;1780907662033632;1;-1000;125;0.990000;-0.990000
1780907662044301;1780907662044303;2;-1000;125;0.990000;-0.990000
1780907662054525;1780907662054526;1;-1000;125;0.990000;-0.990000
1780907662064756;1780907662064757;1;-1000;125;0.990000;-0.990000
1780907662074988;1780907662074989;1;-1000;125;0.990000;-0.990000
1780907662085150;1780907662085151;1;-1000;125;0.990000;-0.990000
1780907662095448;1780907662095449;1;-1000;125;0.990000;-0.990000
1780907662105692;1780907662105693;1;-1000;125;0.990000;-0.990000
1780907662115926;1780907662115927;1;-1000;125;0.990000;-0.990000
1780907662126159;1780907662126161;2;-1000;125;0.990000;-0.990000
1780907662136394;1780907662136395;1;-1000;125;0.990000;-0.990000
1780907662146609;1780907662146611;2;-1000;125;0.990000;-0.990000
1780907662156833;1780907662156834;1;-1000;125;0.990000;-0.990000
1780907662167115;1780907662167116;1;-1000;125;0.990000;-0.990000
1780907662177371;1780907662177372;1;-1000;125;0.990000;-0.990000
1780907662187736;1780907662187736;0;-1000;125;0.990000;-0.990000
1780907662197963;1780907662197964;1;-1000;125;0.990000;-0.990000
1780907662208202;1780907662208204;2;-1000;125;0.990000;-0.990000
1780907662218465;1780907662218467;2;-1000;125;0.990000;-0.990000
1780907662228724;1780907662228726;2;-1000;125;0.990000;-0.990000
1780907662239099;1780907662239102;3;-1000;125;0.990000;-0.990000
1780907662249453;1780907662249454;1;-1000;125;0.990000;-0.990000
1780907662259690;1780907662259692;2;-1000;125;0.990000;-0.990000
1780907662269929;1780907662269930;1;-1000;125;0.990000;-0.990000
1780907662280078;1780907662280079;1;-1000;125;0.990000;-0.990000
1780907662290322;1780907662290323;1;-1000;125;0.990000;-0.990000
1780907662300430;1780907662300430;0;-1000;125;0.990000;-0.990000
1780907662310616;1780907662310616;0;-1000;125;0.990000;-0.990000
1780907662320782;1780907662320783;1;-1000;125;0.990000;-0.990000
1780907662331041;1780907662331043;2;-1000;125;0.990000;-0.990000
1780907662341313;1780907662341315;2;-1000;125;0.990000;-0.990000
1780907662351521;1780907662351521;0;-1000;125;0.990000;-0.990000
1780907662361810;1780907662361811;1;-1000;125;0.990000;-0.990000
1780907662371995;1780907662371996;1;-1000;125;0.990000;-0.990000
1780907662382323;1780907662382324;1;-1000;125;0.990000;-0.990000
1780907662392625;1780907662392626;1;-1000;125;0.990000;-0.990000
1780907662402880;1780907662402881;1;-1000;125;0.990000;-0.990000
1780907662413110;1780907662413111;1;-1000;125;0.990000;-0.990000
1780907662423414;1780907662423415;1;-1000;125;0.990000;-0.990000
1780907662433586;1780907662433587;1;-1000;125;0.990000;-0.990000
1780907662443813;1780907662443814;1;-1000;125;0.990000;-0.990000
1780907662453992;1780907662453993;1;-1000;125;0.990000;-0.990000
1780907662464124;1780907662464125;1;-1000;125;0.990000;-0.990000
1780907662474298;1780907662474299;1;-1000;125;0.990000;-0.990000
1780907662484663;1780907662484664;1;-1000;125;0.990000;-0.990000
1780907662494873;1780907662494874;1;-1000;125;0.990000;-0.990000
1780907662505094;1780907662505095;1;-1000;125;0.990000;-0.990000
1780907662515365;1780907662515366;1;-1000;125;0.990000;-0.990000
1780907662525583;1780907662525584;1;-1000;125;0.990000;-0.990000
1780907662535779;1780907662535780;1;-1000;125;0.990000;-0.990000
1780907662545964;1780907662545965;1;-1000;125;0.990000;-0.990000
1780907662556199;1780907662556200;1;-1000;125;0.990000;-0.990000
1780907662566419;1780907662566420;1;-1000;125;0.990000;-0.990000
1780907662576670;1780907662576672;2;-1000;125;0.990000;-0.990000
1780907662586904;1780907662586905;1;-1000;125;0.990000;-0.990000
1780907662597137;1780907662597138;1;-1000;125;0.990000;-0.990000
1780907662607308;1780907662607308;0;-1000;125;0.990000;-0.990000
1780907662617532;1780907662617532;0;-1000;125;0.990000;-0.990000
1780907662627799;1780907662627801;2;-1000;125;0.990000;-0.990000
1780907662638073;1780907662638073;0;-1000;125;0.990000;-0.990000
1780907662648287;1780907662648287;0;-1000;125;0.990000;-0.990000
1780907662658510;1780907662658511;1;-1000;125;0.990000;-0.990000
1780907662668689;1780907662668690;1;-1000;125;0.990000;-0.990000
1780907662678931;1780907662678931;0;-1000;125;0.990000;-0.990000
1780907662689484;1780907662689485;1;-1000;125;0.990000;-0.990000
1780907662699692;1780907662699693;1;-1000;125;0.990000;-0.990000
1780907662709928;1780907662709929;1;-1000;125;0.990000;-0.990000
1780907662720283;1780907662720284;1;-1000;125;0.990000;-0.990000
1780907662730532;1780907662730533;1;-1000;125;0.990000;-0.990000
1780907662740749;1780907662740749;0;-1000;125;0.990000;-0.990000
1780907662750974;1780907662750975;1;-1000;125;0.990000;-0.990000
1780907662761206;1780907662761207;1;-1000;125;0.990000;-0.990000
1780907662771444;1780907662771445;1;-1000;125;0.990000;-0.990000
1780907662781646;1780907662781646;0;-1000;125;0.990000;-0.990000
1780907662791840;1780907662791841;1;-1000;125;0.990000;-0.990000
1780907662801977;1780907662801978;1;-1000;125;0.990000;-0.990000
1780907662812194;1780907662812195;1;-1000;125;0.990000;-0.990000
1780907662822405;1780907662822406;1;-1000;125;0.990000;-0.990000
1780907662832577;1780907662832579;2;-1000;125;0.990000;-0.990000
1780907662842872;1780907662842873;1;-1000;125;0.990000;-0.990000
1780907662853094;1780907662853095;1;-1000;125;0.990000;-0.990000
1780907662863325;1780907662863327;2;-1000;125;0.990000;-0.990000
1780907662873573;1780907662873575;2;-1000;125;0.990000;-0.990000
1780907662883707;1780907662883708;1;-1000;125;0.990000;-0.990000
1780907662893841;1780907662893843;2;-1000;125;0.990000;-0.990000
1780907662904071;1780907662904072;1;-1000;125;0.990000;-0.990000
1780907662914243;1780907662914244;1;-1000;125;0.990000;-0.990000
1780907662924475;1780907662924477;2;-1000;125;0.990000;-0.990000
1780907662934717;1780907662934717;0;-1000;125;0.990000;-0.990000
1780907662944914;1780907662944916;2;-1000;125;0.990000;-0.990000
1780907662955117;1780907662955118;1;-1000;125;0.990000;-0.990000
1780907662965435;1780907662965436;1;-1000;125;0.990000;-0.990000
1780907662975783;1780907662975784;1;-1000;125;0.990000;-0.990000
1780907662986088;1780907662986089;1;-1000;125;0.990000;-0.990000
1780907662996309;1780907662996310;1;-1000;125;0.990000;-0.990000
1780907663006459;1780907663006460;1;-1000;125;0.990000;-0.990000
1780907663016707;1780907663016708;1;-1000;125;0.990000;-0.990000
1780907663026932;1780907663026933;1;-1000;125;0.990000;-0.990000
1780907663037160;1780907663037161;1;-1000;125;0.990000;-0.990000
1780907663047278;1780907663047279;1;-1000;125;0.990000;-0.990000
1780907663057588;1780907663057589;1;-1000;125;0.990000;-0.990000
1780907663067894;1780907663067895;1;-1000;125;0.990000;-0.990000
1780907663078109;1780907663078110;1;-1000;125;0.990000;-0.990000
1780907663088335;1780907663088336;1;-1000;125;0.990000;-0.990000
1780907663098576;1780907663098576;0;-1000;125;0.990000;-0.990000
1780907663108765;1780907663108766;1;-1000;125;0.990000;-0.990000
1780907663118970;1780907663118971;1;-1000;125;0.990000;-0.990000
1780907663129166;1780907663129166;0;-1000;125;0.990000;-0.990000
1780907663139388;1780907663139389;1;-1000;125;0.990000;-0.990000
1780907663149562;1780907663149564;2;-1000;125;0.990000;-0.990000
1780907663159851;1780907663159852;1;-1000;125;0.990000;-0.990000
1780907663170104;1780907663170106;2;-1000;125;0.990000;-0.990000
1780907663180305;1780907663180306;1;-1000;125;0.990000;-0.990000
1780907663190582;1780907663190583;1;-1000;125;0.990000;-0.990000
1780907663200850;1780907663200851;1;-1000;125;0.990000;-0.990000
1780907663211076;1780907663211078;2;-1000;125;0.990000;-0.990000
1780907663221310;1780907663221311;1;-1000;125;0.990000;-0.990000
1780907663231567;1780907663231568;1;-1000;125;0.990000;-0.990000
1780907663241797;1780907663241798;1;-1000;125;0.990000;-0.990000
1780907663252085;1780907663252086;1;-1000;125;0.990000;-0.990000
1780907663262322;1780907663262323;1;-1000;125;0.990000;-0.990000
1780907663272552;1780907663272553;1;-1000;125;0.990000;-0.990000
1780907663282807;1780907663282808;1;-1000;125;0.990000;-0.990000
1780907663293038;1780907663293039;1;-1000;125;0.990000;-0.990000
1780907663303145;1780907663303146;1;-1000;125;0.990000;-0.990000
1780907663313275;1780907663313277;2;-1000;125;0.990000;-0.990000
1780907663323425;1780907663323426;1;-1000;125;0.990000;-0.990000
1780907663334072;1780907663334073;1;-1000;125;0.990000;-0.990000
1780907663344248;1780907663344249;1;-1000;125;0.990000;-0.990000
1780907663354449;1780907663354450;1;-1000;125;0.990000;-0.990000
1780907663364687;1780907663364688;1;-1000;125;0.990000;-0.990000
1780907663374924;1780907663374925;1;-1000;125;0.990000;-0.990000
1780907663385511;1780907663385513;2;-1000;125;0.990000;-0.990000
1780907663395728;1780907663395729;1;-1000;125;0.990000;-0.990000
1780907663405987;1780907663405988;1;-1000;125;0.990000;-0.990000
1780907663416309;1780907663416310;1;-1000;125;0.990000;-0.990000
1780907663426551;1780907663426551;0;-1000;125;0.990000;-0.990000
1780907663436934;1780907663436935;1;-1000;125;0.990000;-0.990000
1780907663447117;1780907663447118;1;-1000;125;0.990000;-0.990000
1780907663457461;1780907663457462;1;-1000;125;0.990000;-0.990000
1780907663467701;1780907663467702;1;-1000;125;0.990000;-0.990000
1780907663477936;1780907663477937;1;-1000;125;0.990000;-0.990000
1780907663488166;1780907663488167;1;-1000;125;0.990000;-0.990000
1780907663498506;1780907663498507;1;-1000;125;0.990000;-0.990000
1780907663508735;1780907663508736;1;-1000;125;0.990000;-0.990000
